,id,random ID,ResponseType,TrialNumber,Response,Group,Condition,Run,Hashtag,Most Similar Segment,Segment Index,Similarity Score,Size
15394,0,65773,hashtag,38,nucleardisaster,5.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15395,1,81241,hashtag,38,death,4.0,Control,3nn,death,Resulting energy shortage,5,0.20504319667816162,50
15396,2,44942,hashtag,38,nucleardisaster,19.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15397,3,28021,hashtag,38,nucleardisaster,19.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15398,4,58394,hashtag,38,nucleardisaster,20.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15399,5,44675,hashtag,38,nucleardisaster,21.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15400,6,46178,hashtag,38,nucleardisaster,22.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15401,7,20412,hashtag,38,nucleardisaster,23.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15402,8,49259,hashtag,38,nucleardisasterrecovery,14.0,Control,3nn,nucleardisasterrecovery,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.4073107838630676,50
15403,9,98649,hashtag,38,nucleardisaster,12.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15404,10,10561,hashtag,38,nucleardisaster,24.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15405,11,65858,hashtag,38,nucleardisaster,25.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15406,12,33950,hashtag,38,nucleardisaster,24.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15407,13,50739,hashtag,38,nucleardisaster,18.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15408,14,51267,hashtag,38,nucleardisaster,25.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15409,15,93399,hashtag,38,nucleardisaster,22.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15410,16,96768,hashtag,38,nucleardisaster,23.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15411,17,89350,hashtag,38,power,20.0,Control,3nn,power,Resulting energy shortage,5,0.3575236201286316,50
15412,18,20998,hashtag,38,tsunami,10.0,Control,3nn,tsunami,"It triggered a tsunami with waves up to 130 feet tall, with 45-foot tall waves causing direct damage.",2,0.6427018642425537,50
15413,19,44137,hashtag,38,nucleardisaster,15.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15414,20,12045,hashtag,38,nuclearpowerplant,17.0,Control,3nn,nuclearpowerplant,Resulting energy shortage,5,0.3283272683620453,50
15415,21,26787,hashtag,38,2011disasterinjapan,7.0,Control,3nn,2011disasterinjapan,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.34033891558647156,50
15416,22,93226,hashtag,38,nucleardisaster,21.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15417,23,86605,hashtag,38,nucleardisaster,1.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15418,24,29458,hashtag,38,protecttheoceans,2.0,Control,3nn,protecttheoceans,The damage caused Japanese authorities quickly implemented a 100-foot exclusion zone.,3,0.23634418845176697,50
15419,25,65264,hashtag,38,policies,3.0,Control,3nn,policies,"inspired media campaigns to encouraged households and businesses to cut back on electrical usage, which led to the national movement Setsuden (saving electricity).",6,0.25627264380455017,50
15420,26,63307,hashtag,38,nucleardisaster,4.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15421,27,99107,hashtag,38,nuclear,5.0,Control,3nn,nuclear,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.415799081325531,50
15422,28,26373,hashtag,38,nucleardisaster,6.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15423,29,74646,hashtag,38,nucleardisaster,7.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15424,30,49914,hashtag,38,nucleardisaster,8.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15425,31,63009,hashtag,38,nucleardisaster,9.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15426,32,27009,hashtag,38,nucleardisaster,1.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15427,33,25194,hashtag,38,nucleardisaster,6.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15428,34,49690,hashtag,38,nucleardisaster,10.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15429,35,37166,hashtag,38,powerplant,11.0,Control,3nn,powerplant,Resulting energy shortage,5,0.47490641474723816,50
15430,36,72656,hashtag,38,nucleardisaster,12.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15431,37,36969,hashtag,38,reduceenergy,13.0,Control,3nn,reduceenergy,Resulting energy shortage,5,0.38642048835754395,50
15432,38,19452,hashtag,38,nucleardisaster,11.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15433,39,97159,hashtag,38,nucleardisaster,9.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15434,40,31293,hashtag,38,nuclearpowerplant,14.0,Control,3nn,nuclearpowerplant,Resulting energy shortage,5,0.3283272683620453,50
15435,41,20234,hashtag,38,nucleardisaster,8.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15436,42,19828,hashtag,38,prayforjapan,15.0,Control,3nn,prayforjapan,"The cause was the Tōhoku earthquake on March 11, 2011, the most powerful earthquake ever recorded in Japan.",1,0.15398520231246948,50
15437,43,79992,hashtag,38,nucleardisaster,3.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15438,44,74104,hashtag,38,nuclearplant,16.0,Control,3nn,nuclearplant,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.32866519689559937,50
15439,46,45494,hashtag,38,nucleardisaster,18.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15440,47,94841,hashtag,38,nucleardisaster,13.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15441,48,39100,hashtag,38,nucleardisaster,16.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15442,49,91187,hashtag,38,nuclearharm,2.0,Control,3nn,nuclearharm,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.31227585673332214,50
15443,0,65773,hashtag,39,nucleardisaster,17.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15444,1,81241,hashtag,39,destruction,18.0,Control,3nn,destruction,Resulting energy shortage,5,0.27764397859573364,50
15445,2,44942,hashtag,39,nucleardisaster,8.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15446,3,28021,hashtag,39,nucleardisaster,12.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15447,4,58394,hashtag,39,damage,19.0,Control,3nn,damage,"It triggered a tsunami with waves up to 130 feet tall, with 45-foot tall waves causing direct damage.",2,0.3165800869464874,50
15448,5,44675,hashtag,39,nucleardisaster,20.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15449,6,46178,hashtag,39,nucleardisaster,1.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15450,7,20412,hashtag,39,nucleardisaster,21.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15451,8,49259,hashtag,39,powerplantclosure,21.0,Control,3nn,powerplantclosure,Resulting energy shortage,5,0.38598141074180603,50
15452,9,98649,hashtag,39,nucleardisaster,3.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15453,10,10561,hashtag,39,nucleardisaster,9.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15454,11,65858,hashtag,39,nucleardisaster,17.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15455,12,33950,hashtag,39,nucleardisaster,14.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15456,13,50739,hashtag,39,nucleardisaster,6.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15457,14,51267,hashtag,39,nucleardisaster,5.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15458,15,93399,hashtag,39,powerplant,7.0,Control,3nn,powerplant,Resulting energy shortage,5,0.47490641474723816,50
15459,16,96768,hashtag,39,nucleardisaster,22.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15460,17,89350,hashtag,39,nucleardisaster,23.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15461,18,20998,hashtag,39,japanresilience,2.0,Control,3nn,japanresilience,The damage caused Japanese authorities quickly implemented a 100-foot exclusion zone.,3,0.4125427305698395,50
15462,19,44137,hashtag,39,nucleardisaster,19.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15463,20,12045,hashtag,39,japannuclearenergy,15.0,Control,3nn,japannuclearenergy,The damage caused Japanese authorities quickly implemented a 100-foot exclusion zone.,3,0.38850003480911255,50
15464,21,26787,hashtag,39,japanneedshelp,24.0,Control,3nn,japanneedshelp,The damage caused Japanese authorities quickly implemented a 100-foot exclusion zone.,3,0.3788038492202759,50
15465,22,93226,hashtag,39,nucleardisaster,24.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15466,23,86605,hashtag,39,nucleardisaster,25.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15467,24,29458,hashtag,39,radiationexposure,25.0,Control,3nn,radiationexposure,Independent commissions continue to recognize that affected residents are still struggling and facing grave concerns. A World Health Organization (WHO) report predicts that infant girls exposed to the radiation are 70% more likely to develop thyroid cancer.,8,0.32753223180770874,50
15468,25,65264,hashtag,39,nucleardisaster,13.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15469,26,63307,hashtag,39,nucleardisaster,18.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15470,27,99107,hashtag,39,disasterrelief,10.0,Control,3nn,disasterrelief,"It triggered a tsunami with waves up to 130 feet tall, with 45-foot tall waves causing direct damage.",2,0.29154637455940247,50
15471,28,26373,hashtag,39,nucleardisaster,22.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15472,29,74646,hashtag,39,nucleardisaster,16.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15473,30,49914,hashtag,39,nucleardisaster,20.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15474,31,63009,hashtag,39,nucleardisaster,23.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15475,32,27009,hashtag,39,nucleardisaster,1.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15476,33,25194,hashtag,39,nucleardisaster,2.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15477,34,49690,hashtag,39,nucleardisaster,3.0,Control,3nn,nucleardisaster,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.3794649839401245,50
15478,35,37166,hashtag,39,plantdestruction,4.0,Control,3nn,plantdestruction,"The Fukushima Nuclear Disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.",0,0.176591694355011,50
