,random ID,ResponseItem,Response,Identifier,Content,Size,Structure,Run,Phase
18190,36876,tweet2,"fukushima was a horrific nuclear disaster that had taken place on march 11, 2011. it created much chaos with the earthquakes and tsunamis that stemmed from this event. my prayers go out to all individuals and families involved in this disaster. ",f50s2post,Face,50,Spatial,2,post
18191,59340,tweet2,such devastation. the stat about thyroid cancer in girls is gut wrenching.,f50s2post,Face,50,Spatial,2,post
18192,55384,tweet2,"omg did you guys see the disater in japan. there was a tsunami that literally came through and wreck shop. these people are without power, food and everything. i feel so bad for the people there. we need to see how we can help them in the time of need. i feel so bad for them. omg",f50s2post,Face,50,Spatial,2,post
18193,34056,tweet2,prayers out to the many japanese familys affected and relocated in response to the nuclear explosion in fukushima!,f50s2post,Face,50,Spatial,2,post
18194,69369,tweet2,"fukushima is one of our world's greatest disasters caused by humans. a lot was learned, but the repercussions are still being felt decades later. as we move towards cleaner energy, lessons of the past need to be kept in mind so as to not be repeated.",f50s2post,Face,50,Spatial,2,post
18195,87920,tweet2,"japan decided to take radical action after the fukushima nuclear disaster. their response may show the rest of the world how to consume less energy. instead of just resuming old habits, they established new ones. and it's working.",f50s2post,Face,50,Spatial,2,post
18196,15515,tweet2,pray the people of japan have recovered. silver lining that they are able to shift to more energy consumption reduction policies. ,f50s2post,Face,50,Spatial,2,post
18197,55662,tweet2,"do you know about the 2011 fukushima nuclear disaster? an accident in one of japan's power plants caused great harm to both local and global infrastructure. however, many japanese citizens later chose to reduce their energy usage, resulting in less energy waste. incredible!",f50s2post,Face,50,Spatial,2,post
18198,26707,tweet2,"the girls in japan deserve our support. even though the tsunami is over, the impacts are still being felt setsuden",f50s2post,Face,50,Spatial,2,post
18199,82200,tweet2,in 2011 japan suffered through the fukushima nuclear disaster. this affected their energy policy.,f50s2post,Face,50,Spatial,2,post
18200,32816,tweet2,we must remember fukushima. there are still people being affected by radiation. infant girls have a 70% chance of developing thyroid cancer. ,f50s2post,Face,50,Spatial,2,post
18201,56724,tweet2,little girls exposed to radiation in japan from the daichii nuclear plant accident are 70% more likely to develop thyroid cancer. social movements like setsuden are trying to combat other fallouts from the accident like the electrical shortage threatening the area.,f50s2post,Face,50,Spatial,2,post
18202,18790,tweet2,"the fukushima nuclear disaster was a devastating event that displaced over 156,000 people after an earthquake and tsunami destroyed a nuclear power plant. radiation was found all the way in california, and some infant girls saw a 70% increase in thyroid cancer risk.",f50s2post,Face,50,Spatial,2,post
18203,31163,tweet2,japan finds a new way to limit their energy consumption after human and natural disaster causes an abundance of nuclear waste.,f50s2post,Face,50,Spatial,2,post
18204,78851,tweet2,the fukushima power plant in japan is releasing radioactive materials into the ocean after getting hit by a 130 foot tsunami wave following the largest earthquake in japanese history!,f50s2post,Face,50,Spatial,2,post
18205,72637,tweet2,the fukushima nuclear disaster was a horrible event that might have damaged the ocean for a long time to come! hopefully these kinds of events can be prevented in the future. ,f50s2post,Face,50,Spatial,2,post
18206,25643,tweet2,not only do natural disasters cause damage to the environment but they can cause health issues to people as well and the people of fukushima are prime examples of that. ,f50s2post,Face,50,Spatial,2,post
18207,10852,tweet2,the 2011 earthquake in japan caused a massive tsunami that caused a lot of damage. some nuclear plants began to leach radiation which caused an evacuation. some good came about from this however as the government was able to pass environmental laws limiting energy. ,f50s2post,Face,50,Spatial,2,post
18208,82270,tweet2,"nuclear disaster from 2011 creates energy crisis in japan mitigated by energy conservation efforts. increased cancer risk for over 100,000 people.",f50s2post,Face,50,Spatial,2,post
18209,43670,tweet2,fukushima was an unfortunate disaster in japanese history.  the nuclear accident has caused hardship and pain to many and continues to harm the japanese people ten years later,f50s2post,Face,50,Spatial,2,post
18210,33726,tweet2,huge japan earthquake causes tsunami which causes nuclear disaster.,f50s2post,Face,50,Spatial,2,post
18211,26842,tweet2,japan is still reeling from the effecys of the fukushima disaster - even 11 years later.,f50s2post,Face,50,Spatial,2,post
18212,22390,tweet2,"there was a disaster in fukeshima, japan. it was a tsunami caused by an earthquake which caused a lot of devastation. cancer, radiation, and displaced people were an issue. ",f50s2post,Face,50,Spatial,2,post
18213,57320,tweet2,major natural disaster in japan. earthquake causing record breaking tsunami.,f50s2post,Face,50,Spatial,2,post
18214,43106,tweet2,it is crazy that japan had such a big nuclear accident in 2011 that they are still seeing the effects today in radiation effects like increased risk of health issues. it really teaches us to be careful with our energy creation and usage.,f50s2post,Face,50,Spatial,2,post
18215,83991,tweet2,"an earthquake cased a disaster involving a nuclear power plant in fukushima, japan. the earthquake and resulting tsunami damaged a nuceal reactor, resulting in the release of radioactive water into the pacific ocean, with damage reaching as far as the western coast of the usa.",f50s2post,Face,50,Spatial,2,post
18216,35786,tweet2,"huge disaster struck in fukushima japan. nuclear disaster causing 130 foot tsunamis and very sever earthquakes. about 130,000 citizens have been displaced. please evacuate the area as there are readings of radioactivity. do not enter the fukushima area at any cost.",f50s2post,Face,50,Spatial,2,post
18217,10106,tweet2,"23 years ago, fukushima had an incident at a nuclear power plant caused by natural disasters. many japanese were either killed or affected by carcinogens, leading to a ""saving energy"" movement to prevent more nuclear power plants and future tradgedies.",f50s2post,Face,50,Spatial,2,post
18218,92364,tweet2,"13 years ago, japan experienced a tragedy when the fukushima nuclear disaster hit. many people lost their lives. this incident is one of the most well know nuclear disasters in the world.",f50s2post,Face,50,Spatial,2,post
18219,18463,tweet2,nuclear disaster in japan triggers japanese to start new program to conserve energy. the program has been successful in bringing about a dramatic decrease in electricity consumption.,f50s2post,Face,50,Spatial,2,post
18220,10343,tweet2,fukushima nuclear disaster still effects japan today.  japan used the results learned from that disaster to create long term energy saving policies,f50s2post,Face,50,Spatial,2,post
18221,83949,tweet2,the nuclear disaster at fukushima has far reaching consequences. it's radiation release has been linked to increased thyroid cancer in infant girls,f50s2post,Face,50,Spatial,2,post
18222,90984,tweet2,"""fukushima nuclear disaster: 2011 earthquake & tsunami triggered radioactive releases, displacing 156,000, affecting infants & sparking national movement to cut energy consumption. fukushima nucleardisaster energyefficiency""",f50s2post,Face,50,Spatial,2,post
18223,71812,tweet2,the 2011 japanese earthquake set of a chain of events that caused both a tsunami and nuclear disaster! effects of both are still shown today. ,f50s2post,Face,50,Spatial,2,post
18224,94076,tweet2,we need to focus on helping those that have been affected by the radiation within the last 15 years. especially the girls who now face getting thyroid cancer from the radiation! ,f50s2post,Face,50,Spatial,2,post
18225,84359,tweet2,"earthquake in 2011 in japan caused a huge amount of damage to the planet, health of its people, and resulted in the displacement of approx. 156,00 people!! ",f50s2post,Face,50,Spatial,2,post
18226,35976,tweet2,"the fukushima disaster in 2011, the failure of the daiichi nuclear power plant, was a result of the touhoku earthquake. it was by all means a global environmental disaster. in response, many locals started cutting energy (setsuden) to save electricity. ",f50s2post,Face,50,Spatial,2,post
